age,cardmon,cardten,carvalue,commutetime,creddebt,debtinc,ed,equipmon,equipten,hourstv,income,lncreddebt,lninc,lnlongmon,lnlongten,lnothdebt,longmon,longten,othdebt,pets,pets_birds,pets_cats,pets_dogs,pets_freshfish,pets_reptiles,pets_saltfish,pets_small,reside,spoused,tenure,tollmon,tollten,wiremon,wireten,gender_1.0,edcat_2.0,edcat_3.0,edcat_4.0,edcat_5.0,employ_1.0,employ_2.0,employ_3.0,employ_4.0,employ_5.0,employ_6.0,employ_7.0,employ_8.0,employ_9.0,employ_10.0,employ_11.0,employ_12.0,employ_13.0,employ_14.0,employ_15.0,employ_16.0,employ_17.0,employ_18.0,employ_19.0,employ_20.0,employ_21.0,employ_22.0,employ_23.0,employ_24.0,employ_25.0,employ_26.0,employ_27.0,employ_28.0,employ_29.0,employ_30.0,employ_31.0,employ_32.0,employ_33.0,employ_34.0,employ_35.0,employ_36.0,employ_37.0,employ_38.0,employ_39.0,employ_40.0,employ_41.0,employ_42.0,employ_43.0,employ_44.0,employ_45.0,employ_46.0,employ_47.0,employ_48.0,employ_49.0,employ_51.0,employ_52.0,empcat_2.0,empcat_3.0,empcat_4.0,empcat_5.0,retire_1.0,inccat_2.0,inccat_3.0,inccat_4.0,inccat_5.0,jobsat_2.0,jobsat_3.0,jobsat_4.0,jobsat_5.0,homeown_1.0,address_1.0,address_2.0,address_3.0,address_4.0,address_5.0,address_6.0,address_7.0,address_8.0,address_9.0,address_10.0,address_11.0,address_12.0,address_13.0,address_14.0,address_15.0,address_16.0,address_17.0,address_18.0,address_19.0,address_20.0,address_21.0,address_22.0,address_23.0,address_24.0,address_25.0,address_26.0,address_27.0,address_28.0,address_29.0,address_30.0,address_31.0,address_32.0,address_33.0,address_34.0,address_35.0,address_36.0,address_37.0,address_38.0,address_39.0,address_40.0,address_41.0,address_42.0,address_43.0,address_44.0,address_45.0,address_46.0,address_47.0,address_48.0,address_49.0,address_50.0,address_51.0,address_52.0,address_53.0,address_54.0,address_55.0,address_57.0,addresscat_2.0,addresscat_3.0,addresscat_4.0,addresscat_5.0,carown_0.0,carown_1.0,carcatvalue_1.0,carcatvalue_2.0,carcatvalue_3.0,vote_1.0,card_2.0,card_3.0,card_4.0,card_5.0,cardtenure_1.0,cardtenure_2.0,cardtenure_3.0,cardtenure_4.0,cardtenure_5.0,cardtenure_6.0,cardtenure_7.0,cardtenure_8.0,cardtenure_9.0,cardtenure_10.0,cardtenure_11.0,cardtenure_12.0,cardtenure_13.0,cardtenure_14.0,cardtenure_15.0,cardtenure_16.0,cardtenure_17.0,cardtenure_18.0,cardtenure_19.0,cardtenure_20.0,cardtenure_21.0,cardtenure_22.0,cardtenure_23.0,cardtenure_24.0,cardtenure_25.0,cardtenure_26.0,cardtenure_27.0,cardtenure_28.0,cardtenure_29.0,cardtenure_30.0,cardtenure_31.0,cardtenure_32.0,cardtenure_33.0,cardtenure_34.0,cardtenure_35.0,cardtenure_36.0,cardtenure_37.0,cardtenure_38.0,cardtenure_39.0,cardtenure_40.0,cardtenurecat_2.0,cardtenurecat_3.0,cardtenurecat_4.0,cardtenurecat_5.0,card2_2.0,card2_3.0,card2_4.0,card2_5.0,card2tenure_1.0,card2tenure_2.0,card2tenure_3.0,card2tenure_4.0,card2tenure_5.0,card2tenure_6.0,card2tenure_7.0,card2tenure_8.0,card2tenure_9.0,card2tenure_10.0,card2tenure_11.0,card2tenure_12.0,card2tenure_13.0,card2tenure_14.0,card2tenure_15.0,card2tenure_16.0,card2tenure_17.0,card2tenure_18.0,card2tenure_19.0,card2tenure_20.0,card2tenure_21.0,card2tenure_22.0,card2tenure_23.0,card2tenure_24.0,card2tenure_25.0,card2tenure_26.0,card2tenure_27.0,card2tenure_28.0,card2tenure_29.0,card2tenure_30.0,card2tenurecat_2.0,card2tenurecat_3.0,card2tenurecat_4.0,card2tenurecat_5.0,tollfree_1.0,wireless_1.0,internet_1.0,internet_2.0,internet_3.0,internet_4.0,callwait_1.0,confer_1.0,owntv_1.0,ownvcr_1.0,owndvd_1.0,owncd_1.0,ownpda_1.0,ownfax_1.0,pager_1.0,forward_1.0,callid_1.0,agecat_3.0,agecat_4.0,agecat_5.0,agecat_6.0,equip_1.0,multline_1.0,ownpc_1.0,response_03_1.0,region_2.0,region_3.0,region_4.0,region_5.0,news_1.0,spousedcat_1.0,spousedcat_2.0,spousedcat_3.0,spousedcat_4.0,spousedcat_5.0,commutebike_1.0,ownipod_1.0,voice_1.0,callcard_1.0,card2fee_1.0,ln_totalcreditspend
27.0,29.75,765.5999999999999,-0.25,28.0,0.11,9.1,9.0,0.0,0.0,25.0,22.0,-0.25,3.09,2.42,6.37,0.64,11.3,585.05,1.9,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,10.0,49.0,26.75,765.5999999999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,6.016254715915201
45.0,0.0,0.0,31.7,25.0,1.16,9.6,23.0,38.15,81.73750000000001,18.0,58.0,0.15,4.06,0.99,1.82,1.48,2.7,6.2,4.41,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,25.7,77.45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.415672945445041
75.0,0.0,0.0,12.3,26.0,0.17,3.9,16.0,23.1,77.325,18.0,28.0,-0.31,3.33,1.53,2.84,-0.08,4.6,17.15,0.92,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-0.31,5.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.360866836838255
43.0,18.25,335.0,42.0,27.0,0.7,6.9,17.0,0.0,0.0,11.0,127.0,-0.09,4.84,2.29,5.4,2.09,9.9,221.65,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09,21.0,20.5,423.2,27.2,435.84499999999997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,6.079578441102318
35.0,0.0,0.0,33.2,38.0,3.41,18.3,15.0,0.0,0.0,11.0,51.0,1.23,3.93,2.2,5.65,1.78,9.0,283.4,5.93,7.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,29.0,20.75,336.5525,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.821721053770629
31.0,0.0,0.0,15.2,31.5,0.93,12.4,13.0,0.0,0.0,15.0,29.0,-0.0175,3.37,0.81,1.71,0.98,2.25,5.55,2.67,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0175,4.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481240089335692
70.0,15.25,457.4975,86.5,29.0,5.64,10.7,18.0,0.0,0.0,19.0,141.0,1.73,4.95,3.18,7.26,2.25,24.05,457.4975,9.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5.701546643714624
22.0,0.0,0.0,8.8,32.0,0.5,14.9,17.0,25.7,145.025,18.0,20.0,0.0,3.0,1.59,4.29,0.91,4.9,72.75,2.48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.983777839926373
69.0,22.75,1555.0,0.0,28.0,2.53,12.0,17.0,64.8,4564.025000000001,22.0,64.0,0.93,4.16,4.17,8.43,1.64,64.5,4560.55,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,72.0,35.5,2686.8,79.65,4564.025000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,7.405902875110273
42.0,13.5,240.25,11.5,27.0,1.13,9.7,17.0,0.0,0.0,15.0,30.0,0.13,3.4,1.99,5.36,0.57,7.3,212.0,1.78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5.485833740219095
39.75,0.0,0.0,7.3,34.0,0.03,6.8,8.0,0.0,0.0,11.0,19.0,-0.25,2.94,0.79,1.35,0.23,2.2,3.85,1.26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7074558396868715
43.0,13.75,590.0,14.3,27.0,1.45,11.0,18.0,31.35,1116.125,14.0,22.0,0.37,3.09,1.88,5.56,-0.01,6.55,261.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01,43.0,29.75,1116.125,23.95,1062.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,6.10955864549045
56.0,0.0,0.0,-0.25,21.0,6.07,14.0,14.0,0.0,0.0,19.0,79.0,1.8,4.37,1.54,4.91,1.61,4.65,92.6425,4.99,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,-0.25,23.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539484340258636
65.0,23.75,1340.0,31.5,27.0,5.96,21.2,13.0,0.0,0.0,13.0,55.0,1.78,4.01,2.88,6.89,1.74,17.8,985.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,54.0,26.5,1380.45,30.6,1380.45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6.013372799156862
66.0,69.25,3912.7750000000005,87.9,17.0,3.7,3.9,14.0,0.0,0.0,17.0,350.0,1.31,5.86,4.07,8.38,2.3,58.65,3912.7750000000005,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,53.25,3761.8,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,6.556394759867119
42.0,0.0,0.0,-0.25,33.0,3.66,7.1,12.0,0.0,0.0,20.0,81.0,1.3,4.39,2.02,5.45,0.74,7.55,118.9875,2.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.25,28.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.787387570689655
78.0,12.75,255.0,8.1,26.0,0.64,9.5,16.0,0.0,0.0,27.0,17.0,-0.1325,2.83,1.47,4.46,-0.03,4.35,86.1,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1325,19.0,35.0,258.7325,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5.559652255236178
